study_hours,class_attendance,sleep_hours,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,sleep_quality_good,sleep_quality_poor,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,facility_rating_low,facility_rating_medium,exam_difficulty_hard,exam_difficulty_moderate,exam_score
1.097104214,0.577637609,-0.640029044,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1.057052861
-0.748445624,0.67600682,0.45693926,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.226717306
0.702867042,0.618142578,-1.33285113,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.491155381
1.296388938,0.137869369,0.052793043,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.328602652
0.178661571,0.051073005,1.669377912,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0.374802628
-1.194670116,-0.082014752,1.438437216,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.237294829
-1.64955916,0.913250213,-0.755499391,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,-1.296446006
0.598892403,-0.116733297,-0.351353174,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.421977405
-0.956394902,-1.256658866,1.322966869,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-0.212249899
-1.601904118,-0.041509782,0.45693926,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,-1.317601052
-0.544828623,0.473481973,-0.813234565,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.915655178
0.28263621,0.224665732,-0.755499391,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.210851021
0.174329295,0.409831306,-1.679262174,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-0.947387747
-1.155679626,-0.411840932,1.265231695,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.233404945
0.356284913,-1.129357534,-1.33285113,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,-0.989697839
-0.310885686,0.762803183,-0.640029044,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.270002199
-0.081275026,-1.603844319,-0.524558696,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.772858618
1.296388938,-0.851609172,1.149761347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.221428544
-1.463271266,1.497679058,-1.679262174,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,-1.80416711
0.092016039,-0.458132325,-1.275115956,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-0.444955405
-1.134018243,-0.579647234,1.380702042,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.000275362
-1.103692307,-1.30295026,-0.986440087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.423376282
0.377946296,-0.868968444,-1.101910435,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-0.381490267
0.585895573,-0.556501537,0.168263391,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.787326025
0.364949466,-0.764812808,-0.928704913,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.364225105
1.465347726,-0.874754868,0.572409608,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.84021364
1.019123235,1.491892634,1.380702042,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0.782037263
-1.047372711,0.207306459,1.438437216,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.889211371
0.468924105,-1.56333935,1.149761347,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.554620519
0.412604509,1.497679058,1.49617239,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1.40611112
0.503582317,1.069483667,1.438437216,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0.385380151
-0.250233814,-1.389746623,-1.044175261,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-1.285868483
1.547660982,-0.921046262,0.399204086,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.903254701
-0.128930068,-1.071493292,-0.409088348,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.233404945
0.997461852,0.658647548,-0.351353174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.517175112
-0.068278196,0.351967064,-0.640029044,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.386779028
0.993129575,0.924823061,0.399204086,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.749880618
-0.362873006,0.027927308,-0.524558696,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.212249899
-1.70154648,-0.689589294,-0.697764218,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-1.946963671
-0.003294047,-0.892114141,-0.351353174,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.238693706
0.161332465,0.56606476,0.976555825,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.168540929
-1.337635244,-0.440773053,0.687879956,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,-0.656505865
0.568566467,-0.348190265,-0.928704913,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.670973272
1.222740236,-1.007842625,1.322966869,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.448421212
1.274727555,0.994260152,-1.506056652,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.570062727
-0.427857155,0.375112761,-0.58229387,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.34835882
-0.315217963,-0.967337656,-1.448321478,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-1.539729035
1.240069342,-0.290326023,0.225998565,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,-0.106474669
1.69062611,0.710725365,1.380702042,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.046475338
-1.554249075,0.664433972,-1.448321478,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-1.783012064
-1.523923138,-0.174597539,0.341468912,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,-1.23826963
-1.549916798,0.537132639,0.976555825,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.264713437
-0.133262345,0.421404155,0.283733739,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.143495999
0.984465022,-1.441824441,1.265231695,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.380091389
-1.411283946,0.288316398,-0.004942131,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,-2.163802892
0.650879722,-1.569125774,-0.409088348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.455532928
-1.142682796,1.034765121,-1.33285113,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-0.259848752
-1.623565501,1.133134333,0.225998565,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.814744633
0.325958976,-1.557552925,-1.044175261,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.438267766
0.3216267,-0.585433658,0.572409608,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.025744369
-0.752777901,0.976900879,0.803350304,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,-0.598329488
-0.618477326,0.56606476,-0.409088348,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-0.339180175
-0.510170411,-0.394481659,0.110528217,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.661794626
1.482676832,-0.828463475,0.861085477,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.982586124
1.266063002,-0.712734991,0.168263391,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.316626251
0.092016039,-1.314523109,-0.813234565,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.926232701
1.603980578,1.700203906,1.092026173,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.982586124
0.278303933,0.612356154,1.265231695,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.882523732
-1.385290287,0.172587914,0.225998565,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,-0.74641481
-0.046616813,1.682844633,-1.448321478,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.016565723
1.365705364,-0.446559477,-0.004942131,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.607084057
0.559901913,1.283581362,1.611642738,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1.506597589
1.564990088,1.358804877,1.034290999,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1.982586124
0.105012869,-1.314523109,0.918820651,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-0.233404945
1.42202496,1.700203906,0.225998565,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1.437843689
0.919480873,0.866958819,-0.813234565,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.041186577
1.11443332,-0.539142264,-1.044175261,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.633951941
1.69062611,-0.336617417,-0.235882826,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.734014333
-0.687793752,-1.488115835,-1.621527,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,-0.936810224
0.438598168,0.982687303,1.380702042,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.360335221
-0.848087986,-0.678016445,-0.986440087,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.020455607
1.222740236,-0.550715113,0.168263391,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.30033589
0.29563304,0.05685943,0.572409608,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.004589323
-1.12535369,0.01635446,-0.58229387,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.788724902
-0.276227473,-1.019415474,1.265231695,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,-1.127205638
-1.108024583,-1.696427107,-1.621527,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.857478802
-0.150591451,0.739657486,0.861085477,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.878633848
-1.467603542,-0.220888933,-0.178147653,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-2.179669177
1.608312854,0.757016759,-0.986440087,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.935411347
0.330291253,-0.388695235,-0.640029044,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,-0.212249899
1.69062611,-0.446559477,-1.275115956,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.586353088
-1.134018243,1.410882695,-1.679262174,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,-0.704104718
-0.401863495,-0.805317778,0.514674434,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-1.079606785
1.491341386,-0.406054507,-1.679262174,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.138207238
0.663876552,-0.510210143,1.611642738,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.152250568
-1.493597202,-1.059920443,-0.870969739,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-1.259424676
1.326714874,-1.030988322,1.611642738,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1.850367086
-1.082030924,1.549756876,1.438437216,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.173829691
-0.83075888,-1.401319472,-0.351353174,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-1.582039127
0.798177127,0.733871062,0.399204086,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.507021665
0.728860701,-1.34345523,-0.293618,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.873345086
0.55123736,-1.187221776,-0.640029044,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.148784761
-1.70154648,0.809094577,1.669377912,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.127629715
-0.86974937,0.450336276,1.265231695,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.32331389
-0.540496347,-0.510210143,-0.755499391,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.339180175
-0.349876176,-0.886327717,-0.755499391,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.868056325
-1.480600372,-0.284539599,0.687879956,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-2.26963101
0.60322468,1.295154211,-1.044175261,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.20556226
1.352708534,0.780162456,0.341468912,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.40611112
1.69062611,1.381950574,-0.986440087,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.384956074
1.027787788,-0.735880687,-0.466823522,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.639240703
-1.034375881,-0.122519721,-0.986440087,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.804591187
0.035696443,0.577637609,-0.293618,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.649818226
1.439354066,1.283581362,-0.062677305,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1.982586124
-1.506594032,0.375112761,0.514674434,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.300759967
-0.943398072,-1.569125774,-0.178147653,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-2.110915277
-0.81776205,-0.186170387,1.207496521,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.258449875
0.377946296,1.248862817,-1.448321478,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0.089209507
1.560657812,1.000046576,-0.466823522,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.66568451
-0.063945919,1.584475421,1.322966869,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1.564773965
0.217652061,0.861172395,-1.563791826,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.163252168
0.481920934,-1.175648927,0.976555825,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.184407214
1.214075682,-1.036774746,-1.679262174,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.083920745
-0.744113348,-0.539142264,-0.409088348,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-0.566596919
0.434265892,-1.337668805,1.207496521,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.004589323
1.469680003,0.670220396,-1.044175261,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1.982586124
1.517335045,-0.492850871,-1.217380783,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1.432554928
-0.410528048,-1.054134019,-0.755499391,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-0.894500132
-1.350632074,-0.915259838,-0.409088348,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.582039127
1.469680003,1.526611179,0.399204086,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.464287497
1.456683173,0.93639591,-0.120412479,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0.216139783
-1.398287117,-0.620152203,1.207496521,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.317601052
-1.454606713,0.976900879,1.380702042,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,-0.947387747
-1.095027754,1.457174089,1.207496521,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.253161113
0.503582317,0.93639591,1.092026173,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.169939807
-0.687793752,-0.382908811,1.034290999,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-1.058451739
-0.904407582,-1.117784685,-0.466823522,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.321915013
1.036452341,1.000046576,1.149761347,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0.427690243
-0.891410753,-1.545980077,-0.986440087,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,-2.26963101
1.590983748,-0.741667112,1.380702042,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1.638816626
-0.215575601,-1.464970138,1.265231695,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.11176343
-0.271895197,-0.880541293,0.74561513,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.95796527
1.534664152,-0.6432979,0.976555825,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.062341623
-1.320306138,-0.469705174,1.49617239,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,-0.080030861
-1.337635244,-1.239299594,1.092026173,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.873345086
-0.232904707,0.392472034,0.341468912,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,-0.027143246
0.299965317,1.601834694,1.611642738,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.421977405
0.022699613,-1.337668805,-0.351353174,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.825746233
1.573654641,0.733871062,1.265231695,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.982586124
1.69062611,-1.111998261,0.803350304,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1.183983137
-1.593239564,0.49662767,1.438437216,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-1.402221236
-1.164344179,-1.169862503,-0.870969739,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.211825822
0.182993848,1.347232029,-0.466823522,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1.183983137
1.556325535,-1.655922137,-0.409088348,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-0.233404945
-0.765774731,-0.978910504,0.687879956,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,-1.597905412
-0.462515368,0.537132639,0.168263391,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,-0.333891413
-0.934733519,0.60656973,-1.101910435,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.164651045
1.616977408,-0.145665418,-0.409088348,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1.221004468
-1.203334669,-0.886327717,1.149761347,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.502707705
0.221984337,0.421404155,0.399204086,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0.258449875
-1.658223714,1.700203906,0.572409608,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.159362284
0.347620359,0.485054821,-1.275115956,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.09978703
-0.375869835,-1.117784685,-0.062677305,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,-0.767569856
0.226316614,1.44560124,1.322966869,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.570062727
-1.458938989,0.739657486,1.380702042,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.655106987
-1.4199485,0.34618064,1.49617239,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,-1.867632248
-1.415616223,-1.12357111,1.322966869,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-2.26963101
1.157756086,-0.706948566,-0.755499391,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.866657447
0.772183468,-0.076228327,-0.351353174,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.850791163
-1.289980201,0.328821367,0.687879956,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,-1.333467337
-0.640138709,-0.515996567,-0.986440087,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.439666643
-0.224240154,0.513986942,0.918820651,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.411823958
-1.39395484,-1.164076079,0.572409608,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-2.211401746
1.175085193,1.109988636,0.225998565,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.856079924
-0.479844474,-1.140930382,1.611642738,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-0.545441873
0.585895573,1.584475421,0.74561513,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.713283364
0.490585488,0.780162456,-1.506056652,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.259848752
1.430689513,0.93639591,-1.621527,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1.226293229
0.837167617,-0.597006506,1.149761347,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.427690243
-1.614900947,-0.654870748,-0.58229387,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-0.455532928
-1.199002392,1.092629363,-0.928704913,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.878633848
-0.193914218,1.162066454,0.168263391,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.24258359
-1.415616223,0.294102822,0.572409608,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-0.947387747
-0.380202112,-0.400268083,0.168263391,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.03103313
1.65163562,0.207306459,0.74561513,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1.432554928
-1.025711328,0.704938941,-0.062677305,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,-0.154073522
0.707199318,1.000046576,1.322966869,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.210851021
-0.835091157,-0.174597539,0.630144782,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.157963406
-1.619233224,1.017405849,-0.004942131,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,-0.0747421
-1.39395484,0.49662767,0.976555825,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.550306558
-1.376625734,1.190998575,-1.679262174,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,-0.873345086
-0.700790582,1.04633797,1.611642738,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.353647582
1.590983748,-0.307685296,-0.640029044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.41711272
0.416936785,0.930609485,-1.390586304,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-0.857478802
-1.311641584,0.363539913,-0.58229387,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,-1.412798759
-1.493597202,0.56606476,0.74561513,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.756992333
1.629974237,-0.944191959,-1.275115956,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.385380151
-1.142682796,0.947968758,-0.58229387,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-0.926232701
-0.800432944,-1.337668805,-0.813234565,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,-1.037296693
1.179417469,-1.059920443,-1.679262174,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0.66568451
0.187326125,-0.521782992,-1.217380783,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.829636117
-0.952062625,0.907463789,-0.004942131,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-0.614195773
0.568566467,-0.296112447,-1.390586304,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.041186577
-0.449518538,0.409831306,1.380702042,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.471399212
0.278303933,1.451387665,-1.33285113,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.106474669
-1.402619393,0.733871062,-1.33285113,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,-0.434377882
1.313718045,1.150493606,-0.640029044,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1.982586124
0.325958976,-1.274018139,0.399204086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.078631984
-1.70154648,-1.528620804,0.803350304,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,-2.248423076
0.200322954,-0.897900565,-1.101910435,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,-0.989697839
-0.479844474,1.37616415,-1.101910435,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.871946209
1.400363577,0.797521729,-0.870969739,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.395957674
-1.255321988,-0.411840932,1.322966869,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.021430408
-0.579486836,1.422455543,-0.062677305,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.020455607
0.915148596,0.537132639,1.034290999,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.713283364
-0.956394902,1.040551545,1.265231695,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1.622950342
